projectName,unitName,epShort,samplingStartDate,plot,transectNo,speciesCode,scientificName,logDiameter,decayClassID
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,2,PIPO,Pinus ponderosa,12.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,2,PIPO,Pinus ponderosa,5.8,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,2,PIPO,Pinus ponderosa,8.8,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,3,PIPO,Pinus ponderosa,6.6,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,3,UNKN,Unknown species,4,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,3,UNKN,Unknown species,4,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,3,UNKN,Unknown species,14.8,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,11,3,UNKN,Unknown species,3.3,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,2,PIPO,Pinus ponderosa,6.5,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,2,UNKN,Unknown species,4.4,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,2,UNKN,Unknown species,3.7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,2,UNKN,Unknown species,9.5,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,2,UNKN,Unknown species,6.7,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,2,UNKN,Unknown species,4.5,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,3,PIPO,Pinus ponderosa,6.1,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,12,3,PIPO,Pinus ponderosa,4.1,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,13,3,PIPO,Pinus ponderosa,4.2,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,14,1,UNKN,Unknown species,5.8,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,14,2,PIPO,Pinus ponderosa,8,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,14,2,PIPO,Pinus ponderosa,5.1,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,15,2,PIPO,Pinus ponderosa,14.7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,15,3,PIPO,Pinus ponderosa,9.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,15,3,PIPO,Pinus ponderosa,4.2,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,16,2,PSME,Pseudotsuga menziesii,12.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,16,3,PIPO,Pinus ponderosa,6,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,16,3,UNKN,Unknown species,8.7,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,16,3,UNKN,Unknown species,7.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,1,PIPO,Pinus ponderosa,3.6,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,1,PIPO,Pinus ponderosa,5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,1,PSME,Pseudotsuga menziesii,4.8,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,1,UNKN,Unknown species,4.7,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,1,UNKN,Unknown species,9.7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,2,PIPO,Pinus ponderosa,4.6,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,2,UNKN,Unknown species,5.2,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,3,UNKN,Unknown species,3.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,17,3,UNKN,Unknown species,7.9,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,1,PIPO,Pinus ponderosa,8.1,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,1,PIPO,Pinus ponderosa,5.4,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,1,PIPO,Pinus ponderosa,7,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,1,PIPO,Pinus ponderosa,6.7,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,2,PIPO,Pinus ponderosa,9.5,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,2,PIPO,Pinus ponderosa,6.2,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,2,PIPO,Pinus ponderosa,5.5,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,18,3,PIPO,Pinus ponderosa,15.7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,19,1,PIPO,Pinus ponderosa,8.4,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,19,1,PIPO,Pinus ponderosa,7,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,19,1,PSME,Pseudotsuga menziesii,5.4,3
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,19,1,UNKN,Unknown species,12.3,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,19,2,UNKN,Unknown species,5.8,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,19,3,PIPO,Pinus ponderosa,3.7,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,19,3,PIPO,Pinus ponderosa,3.8,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,20,2,PIPO,Pinus ponderosa,3.9,4
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,20,2,PIPO,Pinus ponderosa,4.5,2
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,20,2,UNKN,Unknown species,5.5,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,20,2,UNKN,Unknown species,11.6,5
Washington DNR Pilot Project,Sherman Creek,PRE,22-Aug-16,20,2,UNKN,Unknown species,5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,1,PICOL,Pinus contorta var. latifolia,5,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,1,PSME,Pseudotsuga menziesii,4.9,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,1,PSME,Pseudotsuga menziesii,3.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,1,UNKN,Unknown species,4.5,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,1,UNKN,Unknown species,3.3,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,2,UNKN,Unknown species,3.6,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,3,PIPO,Pinus ponderosa,7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,3,UNKN,Unknown species,3.3,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,1,3,UNKN,Unknown species,12,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,2,1,PIPO,Pinus ponderosa,11,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,2,1,UNKN,Unknown species,5.7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,2,1,UNKN,Unknown species,4.2,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,2,2,PIPO,Pinus ponderosa,4,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,2,3,PIPO,Pinus ponderosa,3.1,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,2,3,PIPO,Pinus ponderosa,15.2,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,3,3,PIPO,Pinus ponderosa,8.2,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,1,PIPO,Pinus ponderosa,3.8,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,1,PIPO,Pinus ponderosa,3.2,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,1,PIPO,Pinus ponderosa,3.9,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,1,PIPO,Pinus ponderosa,3.4,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,1,PIPO,Pinus ponderosa,3.1,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,1,UNKN,Unknown species,7.3,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,2,PIPO,Pinus ponderosa,6.7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,4,3,PIPO,Pinus ponderosa,6,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,5,1,UNKN,Unknown species,4.4,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,5,2,PIPO,Pinus ponderosa,11.3,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,5,2,PIPO,Pinus ponderosa,6,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,5,2,PIPO,Pinus ponderosa,3.4,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,5,3,PIPO,Pinus ponderosa,6.3,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,5,3,PIPO,Pinus ponderosa,6.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,5,3,PIPO,Pinus ponderosa,7.8,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,6,1,PIPO,Pinus ponderosa,5.3,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,6,2,PSME,Pseudotsuga menziesii,4.8,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,6,2,PSME,Pseudotsuga menziesii,6.5,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,6,3,PIPO,Pinus ponderosa,11.5,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,6,3,PIPO,Pinus ponderosa,8,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,6,3,PSME,Pseudotsuga menziesii,10.5,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,7,1,PIPO,Pinus ponderosa,3.1,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,7,1,PIPO,Pinus ponderosa,5.8,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,7,1,PIPO,Pinus ponderosa,9.6,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,7,2,UNKN,Unknown species,9.2,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,7,2,UNKN,Unknown species,5.6,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,7,3,PIPO,Pinus ponderosa,5.2,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,8,2,PIPO,Pinus ponderosa,5.6,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,8,2,PIPO,Pinus ponderosa,2.8,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,8,2,PIPO,Pinus ponderosa,2.9,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,9,1,PIPO,Pinus ponderosa,7,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,9,3,PIPO,Pinus ponderosa,5.7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,9,3,PIPO,Pinus ponderosa,3.2,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,1,PIPO,Pinus ponderosa,7.1,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,1,PIPO,Pinus ponderosa,4.6,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,1,PIPO,Pinus ponderosa,7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,1,PIPO,Pinus ponderosa,6,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,1,PIPO,Pinus ponderosa,3.4,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,1,PIPO,Pinus ponderosa,6.3,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,2,PIPO,Pinus ponderosa,7.3,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,2,PSME,Pseudotsuga menziesii,5.1,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,2,PSME,Pseudotsuga menziesii,5.1,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,10,3,UNKN,Unknown species,4.2,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,11,2,PIPO,Pinus ponderosa,12.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,11,2,PIPO,Pinus ponderosa,4.9,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,11,2,PIPO,Pinus ponderosa,8.8,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,11,3,UNKN,Unknown species,2.9,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,11,3,UNKN,Unknown species,6.6,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,11,3,UNKN,Unknown species,8.6,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,11,3,UNKN,Unknown species,3.3,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,2,PIPO,Pinus ponderosa,6.5,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,2,UNKN,Unknown species,6.7,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,2,UNKN,Unknown species,4.5,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,2,UNKN,Unknown species,3.7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,2,UNKN,Unknown species,4.4,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,2,UNKN,Unknown species,9.5,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,3,PIPA2,Pinus palustris,4.1,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,12,3,PIPO,Pinus ponderosa,6.1,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,13,3,PIPO,Pinus ponderosa,4.2,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,14,1,UNKN,Unknown species,5.8,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,14,2,PIPO,Pinus ponderosa,5.1,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,14,2,PIPO,Pinus ponderosa,8,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,15,2,PIPO,Pinus ponderosa,14.7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,15,3,PIPO,Pinus ponderosa,4.2,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,15,3,PIPO,Pinus ponderosa,9.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,16,2,PSME,Pseudotsuga menziesii,12.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,16,3,PIPO,Pinus ponderosa,6,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,16,3,UNKN,Unknown species,7.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,16,3,UNKN,Unknown species,8.7,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,1,PIPO,Pinus ponderosa,4.9,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,1,PIPO,Pinus ponderosa,3.6,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,1,PSME,Pseudotsuga menziesii,4.3,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,1,UNKN,Unknown species,4.7,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,1,UNKN,Unknown species,9.7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,2,PIPO,Pinus ponderosa,4.6,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,2,UNKN,Unknown species,5.2,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,3,UNKN,Unknown species,3.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,17,3,UNKN,Unknown species,7.9,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,1,PIPO,Pinus ponderosa,5.3,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,1,PIPO,Pinus ponderosa,6.8,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,1,PIPO,Pinus ponderosa,6.7,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,1,PIPO,Pinus ponderosa,8.1,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,2,PIPO,Pinus ponderosa,5.5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,2,PIPO,Pinus ponderosa,9.5,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,2,PIPO,Pinus ponderosa,6.2,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,18,3,PIPO,Pinus ponderosa,15.7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,19,1,PIPO,Pinus ponderosa,8.4,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,19,1,PIPO,Pinus ponderosa,7,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,19,1,PSME,Pseudotsuga menziesii,5.4,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,19,1,UNKN,Unknown species,10.1,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,19,2,UNKN,Unknown species,4,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,19,3,PIPO,Pinus ponderosa,3.7,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,19,3,PIPO,Pinus ponderosa,3.8,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,20,2,PIPO,Pinus ponderosa,3.9,4
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,20,2,PIPO,Pinus ponderosa,4.5,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,20,2,PIPO,Pinus ponderosa,4.5,2
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,20,2,UNKN,Unknown species,5.5,5
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,20,2,UNKN,Unknown species,5,3
Washington DNR Pilot Project,Sherman Creek,POST,25-May-17,20,2,UNKN,Unknown species,11.6,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,1,2,PIPO,Pinus ponderosa,7,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,2,1,PSME,Pseudotsuga menziesii,7.1,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,2,1,UNKN,Unknown species,15,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,2,1,UNKN,Unknown species,3.1,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,1,PSME,Pseudotsuga menziesii,6.2,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,1,UNKN,Unknown species,5,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,2,PIPO,Pinus ponderosa,7.6,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,2,UNKN,Unknown species,3.6,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,3,3,UNKN,Unknown species,5.2,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,4,2,UNKN,Unknown species,3.2,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,1,PIPO,Pinus ponderosa,4,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,1,UNKN,Unknown species,5.9,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,2,UNKN,Unknown species,5.4,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3,PIPO,Pinus ponderosa,1.6,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3,UNKN,Unknown species,3.3,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3,UNKN,Unknown species,3.2,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,5,3,UNKN,Unknown species,3.7,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,6,1,UNKN,Unknown species,4.3,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,6,1,UNKN,Unknown species,5.2,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,6,1,UNKN,Unknown species,5.6,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,6,1,UNKN,Unknown species,6,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,6,2,UNKN,Unknown species,3.6,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,6,3,PSME,Pseudotsuga menziesii,6.2,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,6,3,UNKN,Unknown species,5.3,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,1,UNKN,Unknown species,4.2,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,7,2,UNKN,Unknown species,6.2,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,8,3,UNKN,Unknown species,4.4,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,8,3,UNKN,Unknown species,6.5,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,1,PSME,Pseudotsuga menziesii,7.2,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,1,UNKN,Unknown species,22,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,1,UNKN,Unknown species,6.5,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,2,PIPO,Pinus ponderosa,4.8,1
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,2,UNKN,Unknown species,7.3,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3,PSME,Pseudotsuga menziesii,8.2,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3,UNKN,Unknown species,22.2,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,9,3,UNKN,Unknown species,8.4,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,10,1,PSME,Pseudotsuga menziesii,6.4,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,10,1,UNKN,Unknown species,4,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,1,UNKN,Unknown species,6.6,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,11,1,UNKN,Unknown species,4.8,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,12,2,UNKN,Unknown species,12.2,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,1,UNKN,Unknown species,8.5,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,1,UNKN,Unknown species,13,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,1,UNKN,Unknown species,8.3,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,2,UNKN,Unknown species,4.1,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,13,2,UNKN,Unknown species,5.3,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,14,2,UNKN,Unknown species,6.5,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,15,1,UNKN,Unknown species,6.2,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,15,1,UNKN,Unknown species,13.7,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,16,1,UNKN,Unknown species,5.1,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,16,1,UNKN,Unknown species,11.3,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,16,1,UNKN,Unknown species,4,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,17,2,UNKN,Unknown species,4.2,2
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,17,2,UNKN,Unknown species,5.2,4
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,17,2,UNKN,Unknown species,4.3,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,18,1,UNKN,Unknown species,52.8,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,18,2,UNKN,Unknown species,3.2,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,18,3,PSME,Pseudotsuga menziesii,6.4,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,18,3,PSME,Pseudotsuga menziesii,5.4,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,18,3,UNKN,Unknown species,50.3,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,19,1,PIPO,Pinus ponderosa,9,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,19,2,PIPO,Pinus ponderosa,10.1,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,20,1,UNKN,Unknown species,4,5
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,20,3,UNKN,Unknown species,4.4,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,20,3,UNKN,Unknown species,4.5,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,20,3,UNKN,Unknown species,6.2,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,20,3,UNKN,Unknown species,4.1,3
Washington DNR Pilot Project,Upper Rendezvous 1,PRE,07-Sep-16,20,3,UNKN,Unknown species,5.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,1,1,LAOC,Larix occidentalis,5.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,1,1,LAOC,Larix occidentalis,4.2,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,1,2,LAOC,Larix occidentalis,6.1,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,2,1,UNKN,Unknown species,7.1,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,2,3,UNKN,Unknown species,3.4,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,2,LAOC,Larix occidentalis,6.8,3
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,2,UNKN,Unknown species,3.6,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,2,UNKN,Unknown species,6.6,4
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,2,UNKN,Unknown species,5.5,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,2,UNKN,Unknown species,8.2,5
Washington DNR Pilot Project,Vulcan,PRE,24-Aug-16,3,3,LAOC,Larix occidentalis,4,3
